<20250220123242.13F232CD703FB4DC@ossymailserver.com>,scam,,,,,,,,,
<OSNPR01MB7410851336DF6EF1305163A7FEC42@OSNPR01MB7410.apcprd01.prod.exchangelabs.com>,scam,,,,,,,,,
<efb9ed84-c87e-4119-a631-13c0b765173e@joddmc.net>,bec,,,,,,,,,
<67B6653E.14DCAA.00001@crecg.com>,scam,,,,,,,,,
<67B71183.265967.00001@crecg.com>,scam,,,,,,,,,
"<Share-bd5483a1-106b-b000-d224-374eb9c7d139,bd5483a1-106b-b000-d224-374eb9c7d139-c79012d8-94fe-44a3-a6ee-f1d63040e008-a66383d9-2a06-4965-9a10-b5b37355b58e-r0-SendEmail@odspnotify>",phishing,,,,,,,,,
<mid-9836ae2042302494ddc7e601f163b6ec-1983@gas.yourcargirlshop.com>,phishing,,,,,,,,,
<CALE1uvfEg6B6CkZvKKmaZVVqWrzKRUX2cT3=Bg_JMUN+PbYWOw@mail.gmail.com>,scam,,,,,,,,,
<CAPaXV0E_iSSQJT92YwRMY7ZfMQdD875dAq7NO=benNm5TjNZnQ@mail.gmail.com>,scam,,,,,,,,,
<DM6PR05MB64277317A2C79AD29E8382E5F9C42@DM6PR05MB6427.namprd05.prod.outlook.com>,scam,,,,,,,,,
<CAOKpLkJM5sOkG1iNJY3m7Y==V_y1SWLEVYchFfEQ1yUjeSSRBA@mail.gmail.com>,scam,,,,,,,,,
<1739822954.5e039809e78d09b9abed9a6682ecf2e8@zero-ticket.fr>,phishing,,,,,,,,,
<autogen-java-efcd2633-c4e5-46bc-9d72-a1b3fdb6d83a@google.com>,malicious,,,,,,,,,
<CAPROi8r_6F_9+ixWQw93RrJo3E6CZFhQqJV933VsY55j1g6Jsg@mail.gmail.com>,scam,,,,,,,,,
<20250217200822.0E5D771FBA4F8879@gmail.com>,scam,,,,,,,,,
<CALY3pFGaRTJsHNuPYaWvoztbcGhUEkZL6MxWu1gZuGdG9VaKQQ@mail.gmail.com>,scam,,,,,,,,,
<CALY3pFGaRTJsHNuPYaWvoztbcGhUEkZL6MxWu1gZuGdG9VaKQQ@mail.gmail.com>,scam,,,,,,,,,
<CALY3pFGaRTJsHNuPYaWvoztbcGhUEkZL6MxWu1gZuGdG9VaKQQ@mail.gmail.com>,scam,,,,,,,,,
<mid-d5e1de70086e141a35b711bf55945f94-1694@app.schoolsapps.net>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045863981_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045864145_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<062029d92de9c3c8eb44ed46b2764b30139dacac04@infoprosys.co.in>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045864149_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045863979_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045863881_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045864521_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<autogen-java-ae9dfc8b-25c0-4222-932b-b7a61843e5eb@google.com>,malicious,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045864519_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045864243_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045864147_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045864523_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045864247_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045863883_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<28990100552000025022021290859_28990100539001425022045863885_XTransfer@contactinquiryai.com>,phishing,,,,,,,,,
<CALBUX+nrD_eB3oL88SOU30rpv8gezdxkRFnnnXp6EnNyY5furA@mail.gmail.com>,scam,,,,,,,,,
<DB9P194MB1338323892E2536A51F719F2CFC42@DB9P194MB1338.EURP194.PROD.OUTLOOK.COM>,scam,,,,,,,,,
<SI2PR04MB48741C09D38B01A13A425524CDC42@SI2PR04MB4874.apcprd04.prod.outlook.com>,scam,,,,,,,,,
<CAPeR9r7ghXhzGWhASJ+kySui+-OV5z1Rad2mwcRDBQnqNKfmaA@mail.gmail.com>,phishing,,,,,,,,,
<2febe74cb87c565d78d29b30c41389828fbee3ca@marghostec.com.mx>,scam,,,,,,,,,
<CAEpz59Br4Cvg5X5F1rJYB1R4aSm7Otrczq=MWphd_2WghejJnw@mail.gmail.com>,scam,,,,,,,,,
<a3384dd2-b91a-491f-acf1-7206a3e9231b@ijodsaa.org>,bec,,,,,,,,,
<CAN-O76H=fh3401YxTQCbR5L=aR=5qwrK5ZRDFGHKJYM7786yKA@mail.gmail.com>,bec,,,,,,,,,
<CAEhq_-CAXj71t1oK9T9cWVwz--ADCr9N_fjLbJTo_zXyX8SFCg@mail.gmail.com>,scam,,,,,,,,,
<CAEhq_-CAXj71t1oK9T9cWVwz--ADCr9N_fjLbJTo_zXyX8SFCg@mail.gmail.com>,scam,,,,,,,,,
<CAEhq_-CAXj71t1oK9T9cWVwz--ADCr9N_fjLbJTo_zXyX8SFCg@mail.gmail.com>,scam,,,,,,,,,
<CAEhq_-CAXj71t1oK9T9cWVwz--ADCr9N_fjLbJTo_zXyX8SFCg@mail.gmail.com>,scam,,,,,,,,,
<019522f1-7f6d-7382-862f-752a532e5fe3@mx.google.com>,scam,,,,,,,,,
<CALmazBE+PZSfFkCFHAMxG0GJoOq=byK1jK6nnAQjVSzL1RDABg@mail.gmail.com>,scam,,,,,,,,,
<CAJMVrVyV4nv=qdXyavq-Ycr79FVwuC7rtkavWDEhcSLWZQicOA@mail.gmail.com>,scam,,,,,,,,,
<CAJMVrVyV4nv=qdXyavq-Ycr79FVwuC7rtkavWDEhcSLWZQicOA@mail.gmail.com>,scam,,,,,,,,,
<CADn6EgCZdsYu7ix+CGCTryBwUHiKUaXhOrU9Cjw3U9xv2tb3rg@mail.gmail.com>,scam,,,,,,,,,
<aabef75ca86c46488b2168c32094be9181e4d3@wclik.com>,phishing,,,,,,,,,
<CAFjo0K_VyufkYM=pHDDQVBnLbt8qF6_+z_prVx7br9_1px6MKA@mail.gmail.com>,scam,,,,,,,,,
<174004696877.6828.9628722949672659104@shopboardpro.pl>,phishing,,,,,,,,,
<CAG50CG7d1BEAc0HoperYMWNYv=hw7RyfwHjLPoGjBUYeBQpqUw@mail.gmail.com>,scam,,,,,,,,,
<CAG50CG7d1BEAc0HoperYMWNYv=hw7RyfwHjLPoGjBUYeBQpqUw@mail.gmail.com>,scam,,,,,,,,,
<CAHDbtmSz68=dfU-=Vg8-j55bq2kZ6YXVyRtST9x54i5OqMaMoA@mail.gmail.com>,scam,,,,,,,,,
<CAG50CG4qWCcby__Y=2pv+Kdems5B52+d-XGpfefrqDZ27hAStg@mail.gmail.com>,scam,,,,,,,,,
<CAG50CG5AXxrNUVe4CeZBgGvDNAEiNzYEDro8oTkVt4E_GcBLhg@mail.gmail.com>,scam,,,,,,,,,
<174004677873.6828.1216846485302365223@shopboardpro.pl>,phishing,,,,,,,,,
<CAHK4U5=T=xSeUUOFvbnMXwyDxvAKqdmKk+EWavrpiHNcHv2-AA@mail.gmail.com>,scam,,,,,,,,,
<LO6P265MB69060D781BDA6968665460C8A1C42@LO6P265MB6906.GBRP265.PROD.OUTLOOK.COM>,scam,,,,,,,,,
<CAGbcd8GRUT_BXk9=HYsEog8H-F51ArL+AZT6z=uPF=r=oPEsmw@mail.gmail.com>,scam,,,,,,,,,
<KUYP153MB1235F1CF57DC292E9C759C6FFEC42@KUYP153MB1235.APCP153.PROD.OUTLOOK.COM>,scam,,,,,,,,,
<KUYP153MB1235F1CF57DC292E9C759C6FFEC42@KUYP153MB1235.APCP153.PROD.OUTLOOK.COM>,scam,,,,,,,,,
<ad63f853a7634942642e67cc38ebb1babde95c89@laocai.gov.vn>,phishing,,,,,,,,,
<___Owk8xSAWNe7z3qb199g@geopod-ismtpd-20>,phishing,,,,,,,,,
<MM0P280MB03099CCCAB11B7651F1F96F797C42@MM0P280MB0309.SWEP280.PROD.OUTLOOK.COM>,phishing,,,,,,,,,
<MM0P280MB03092381B330C363ABC7E98697C42@MM0P280MB0309.SWEP280.PROD.OUTLOOK.COM>,phishing,,,,,,,,,
<MM0P280MB03099CCCAB11B7651F1F96F797C42@MM0P280MB0309.SWEP280.PROD.OUTLOOK.COM>,phishing,,,,,,,,,
<9c781e75-e64a-4ab5-aebe-fd89d3870c79@SG1PEPF000082E1.apcprd02.prod.outlook.com>,phishing,,,,,,,,,
<b475d623-8928-43c6-a901-ac5827773ea0@SG1PEPF000082E1.apcprd02.prod.outlook.com>,phishing,,,,,,,,,
<7c1f50577be74d3fa8d8ac7f2ea51592.20250220101150@e.newtechlibrary.com>,phishing,,,,,,,,,
<69.07.38976.9CEF6B76@i-0c42a61c4959cc968.mta1vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<AM0PR03MB497783911ADBE9B8820C2C1493C42@AM0PR03MB4977.eurprd03.prod.outlook.com>,scam,,,,,,,,,
<SI2PR06MB4378FE877F1A86E52D9489CB9CC42@SI2PR06MB4378.apcprd06.prod.outlook.com>,scam,,,,,,,,,
<AM0PR03MB497783911ADBE9B8820C2C1493C42@AM0PR03MB4977.eurprd03.prod.outlook.com>,scam,,,,,,,,,
<AM0PR03MB497783911ADBE9B8820C2C1493C42@AM0PR03MB4977.eurprd03.prod.outlook.com>,scam,,,,,,,,,
<174004590026.374.6967945119721090777@biztracker.pl>,phishing,,,,,,,,,
<71d41b6b-2b2d-456c-acb0-2c9f52074833@fra3s50mta9.xt.local>,phishing,,,,,,,,,
<SN7PR06MB7103309AEFE36EA63FF7A592CAC42@SN7PR06MB7103.namprd06.prod.outlook.com>,scam,,,,,,,,,
<174004583237.6828.16763599766355038027@shopboardpro.pl>,phishing,,,,,,,,,
<CAEt_uW0hP1xh+G7SRYfvDMrQRii0KNWKvPhiGAKUgdMfVByZ6w@mail.gmail.com>,scam,,,,,,,,,
<PH7PR06MB9297D3F62D82B22FC8361170F6C42@PH7PR06MB9297.namprd06.prod.outlook.com>,phishing,,,,,,,,,
<54FD6734-9CE0-42B5-9EB3-AF9A3AB02496@gmail.com>,scam,,,,,,,,,
<CABOOgTbFAjuRwLLBiKuL1x7qegMeoXvfCVOEoJ-Cs2HYBUE_Hw@mail.gmail.com>,phishing,,,,,,,,,
<9fc131d284faa25711691208b52cf5af@reschka.mx>,scam,,,,,,,,,
<8D86141C-95C6-416D-9BC8-FD9B820E7348@gmail.com>,scam,,,,,,,,,
<CAD3cRiQvUSXa3-1tRsArLRmTcQhSiW7Rw_Xoo7fjoKyDojterg@mail.gmail.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737497_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<a71885b1bfcb57926ff18ccf3cd4b2a5@ine.mx>,scam,,,,,,,,,
"<Share-a54e83a1-308c-8000-16bd-41fb2364f5c7,a54e83a1-308c-8000-16bd-41fb2364f5c7-7d9a35fe-aed3-4938-83c5-209f0716c764-7759059f-d7a7-44ab-af1b-89e168fcdf41-r0-SendEmail@odspnotify>",phishing,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840738109_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<autogen-java-38f290fe-95ef-41fb-a257-fb3827a26998@google.com>,phishing,,,,,,,,,
<174004448781.6828.7018871633195689934@shopboardpro.pl>,phishing,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737691_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737595_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737939_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737689_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737591_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<0100019522a6a720-170158ea-89eb-48df-996b-ac64ae295494-000000@email.amazonses.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737939_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<CABWB-amFr3jgTDVs72VMbp3tFMwE8uy8HeaugSvyHVkKBRD+3A@mail.gmail.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840738301_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737397_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737687_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737687_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<CAN-iTu2T45v-es2+6=mf5428j4QQV7pRRvVd54ouWSz6yhTtDw@mail.gmail.com>,scam,,,,,,,,,
<autogen-java-112c1f79-a3ae-47d8-8c9a-53de904ef901@google.com>,malicious,,,,,,,,,
<174004411315.466.16697841159685138947@investdeal24.pl>,phishing,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840738105_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737847_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<mid-a16acfb9f5946f3d519866699a16c004-2212@line.dailyemailinfo.com>,phishing,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840737299_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840738037_XTransfer@goodsinfoboost.com>,scam,,,,,,,,,
<28990100552000025021821257991_28990100539003225021840738035_XTransfer@goodsinfoboost.com>,phishing,,,,,,,,,
<CAPWbmaYPYS3eFUpgoW+K9SzxdzpWzsL=qACSVsJL+2xGn8x8jA@mail.gmail.com>,bec,,,,,,,,,
<20250220091111.C60C8656090E28E7@ichf.cn>,scam,,,,,,,,,
<CAPppenViSiaQy3B_xb=4GrA9R+AvLNtvz1tzDtpZdPgCd_u9xQ@mail.gmail.com>,scam,,,,,,,,,
<CA+cyVabXo+MrzLpRV04m5kDwk0YtML5jR2DMqt=0fuZr7PR5kQ@mail.gmail.com>,scam,,,,,,,,,
<C6D85BF4-84B9-4655-A72D-C52CAD978406@gmail.com>,scam,,,,,,,,,
<autogen-java-a10f6af5-8230-497c-9e08-bdb6db8cd51c@google.com>,malicious,,,,,,,,,
<28990100552000025021721242555_28990100539005825021839398863_XTransfer@businessinfoexport.com>,scam,,,,,,,,,
<mid-d1bf8cfbf1fd07d8ae64ffa4d2f345c9-2298@bar.ppwebart.com>,phishing,,,,,,,,,
<1_bvMNJVSXPg5@boletinesv3.hyperionat.com>,phishing,,,,,,,,,
<3e042b6c27daa220fac52489c80ae302-30-news@fevama.es>,phishing,,,,,,,,,
<b9d4ee7d3faf875f642a4e90c55dc03f-30-news@fevama.es>,phishing,,,,,,,,,
<7ec18fd97387ccf662487354971552aa-30-news@fevama.es>,phishing,,,,,,,,,
<127d349e5eb0b607cf8cba82a120d351-30-news@fevama.es>,phishing,,,,,,,,,
<6e9ac4804246058702b026581bc328a4-30-news@fevama.es>,phishing,,,,,,,,,
<7971002b66fd2f3b3db0eae115425d47-30-news@fevama.es>,phishing,,,,,,,,,
<f25ee00b431cd00f10263a23f109df2d-30-news@fevama.es>,phishing,,,,,,,,,
<8d88683f64523ba65604da14d868217f-30-news@fevama.es>,phishing,,,,,,,,,
<88f0e025f1a725d54b9fb1452cbe56fc-30-news@fevama.es>,phishing,,,,,,,,,
<e5c290f0a3e4400f9ae0359503da13a5-30-news@fevama.es>,phishing,,,,,,,,,
<ff8137d64a5f2c824b6f32d9b28f1d81-30-news@fevama.es>,phishing,,,,,,,,,
<4043e7ceea8de3dd6428e415a5f9b6c8-30-news@fevama.es>,phishing,,,,,,,,,
<fd5d4549285738e701f1e2b458d11a66-30-news@fevama.es>,phishing,,,,,,,,,
<fa288b2244c1b300ab86cfae52865520-30-news@fevama.es>,phishing,,,,,,,,,
<8192b1a368eae49e72b4238601f7e4fd-30-news@fevama.es>,phishing,,,,,,,,,
<95c5e5eec862bafb62e1ae246d1607c1-30-news@fevama.es>,phishing,,,,,,,,,
<9ad8cb7b3421baafedcaa36a81eaf8e5-30-news@fevama.es>,phishing,,,,,,,,,
<64bf084ffd78a794e561c24e2c8635f6-30-news@fevama.es>,phishing,,,,,,,,,
<e125d121075156f231d2f51f79743ad6-30-news@fevama.es>,phishing,,,,,,,,,
<66a2f4ff6294889404f067e944803983-30-news@fevama.es>,phishing,,,,,,,,,
<c72f98219ee4dcb8510392744192fd8a-30-news@fevama.es>,phishing,,,,,,,,,
<4daaab096cee815fa52cc136d1d46d2a-30-news@fevama.es>,phishing,,,,,,,,,
<127d349e5eb0b607cf8cba82a120d351-30-news@fevama.es>,phishing,,,,,,,,,
<398a463229b844f76da37b7c979c5916-30-news@fevama.es>,phishing,,,,,,,,,
<fb16d726fc46a489afabef16e91ad30c-30-news@fevama.es>,phishing,,,,,,,,,
<c02cf45e7d9b07a6da53c7f4666a932a-30-news@fevama.es>,phishing,,,,,,,,,
<38a313cd93f0291a7012f4fe75ff59a4-30-news@fevama.es>,phishing,,,,,,,,,
<99606f1487f1ef43d223ffd160b2970c-30-news@fevama.es>,phishing,,,,,,,,,
<6819bed412325a1a8d08a0b1a09490a1-30-news@fevama.es>,phishing,,,,,,,,,
<99606f1487f1ef43d223ffd160b2970c-30-news@fevama.es>,phishing,,,,,,,,,
<6ee0a1adf0c526dff2a3badb1f858db4-30-news@fevama.es>,phishing,,,,,,,,,
<e48e599e0c09f065d08b29e2da0b81d9-30-news@fevama.es>,phishing,,,,,,,,,
<fa6404e4116cd9f82982783515db02c8-30-news@fevama.es>,phishing,,,,,,,,,
<ae9e022838dd2129170d48fd8e81ba4e-30-news@fevama.es>,phishing,,,,,,,,,
<28bd081ee562de79b5daaab7c78a4c24-30-news@fevama.es>,phishing,,,,,,,,,
<7033c52d8880e49fa4c66bd1de91c7d8-30-news@fevama.es>,phishing,,,,,,,,,
<3ca1353bb71f06bc52bd7faf19128a32-30-news@fevama.es>,phishing,,,,,,,,,
<4b2179c929031bedeae1d1b0fd1065eb-30-news@fevama.es>,phishing,,,,,,,,,
<57dc923432044803d0c14986ae9fb1b1-30-news@fevama.es>,phishing,,,,,,,,,
<c2a470d00570ac6d18616f187a822f7a-30-news@fevama.es>,phishing,,,,,,,,,
<b67bc8d44561eb450b545a22292cce35-30-news@fevama.es>,phishing,,,,,,,,,
<28a5291d1ad11558d98aaadeee58e160-30-news@fevama.es>,phishing,,,,,,,,,
<a02a3f0fd6c7ccc2870ebebef0fec748-30-news@fevama.es>,phishing,,,,,,,,,
<e55a99cc7bf94c16fe50f60a4717289c-30-news@fevama.es>,phishing,,,,,,,,,
<c9d304b8372c02d167df054ce7e661a9-30-news@fevama.es>,phishing,,,,,,,,,
<0b4e7e0aebd6269bd565caa4f233bd16-30-news@fevama.es>,phishing,,,,,,,,,
<5162a4e9b792a821427bbb666c93e3e8-30-news@fevama.es>,phishing,,,,,,,,,
<05f14052e1d42c40ac18088919927b14-30-news@fevama.es>,phishing,,,,,,,,,
<9d3c2ab1ae4bf2668fffe67222a2a362-30-news@fevama.es>,phishing,,,,,,,,,
<e873e929d1bd79304900a98760178db8-30-news@fevama.es>,phishing,,,,,,,,,
<580270fcf0728120d4e4bc37f021021b-30-news@fevama.es>,phishing,,,,,,,,,
<174004252369.1550109.7598184720243424224@tradesmart24.pl>,phishing,,,,,,,,,
<174004252898.374.17291509769164616210@newsmasterpro.pl>,phishing,,,,,,,,,
<OS8PR02MB8551B97D737872F6461C73E0A3C42@OS8PR02MB8551.apcprd02.prod.outlook.com>,scam,,,,,,,,,
<38329.125022020051200543@au-mta-23.au.mimecast.lan>,scam,,,,,,,,,
<20250220090223.df65f203530d0218@email.pandadoc.co>,phishing,,,,,,,,,
<CAL_suokcr2xTLV=zu_K73fNzAGA_Qj8L1iBApv6C=DJjaXws1A@mail.gmail.com>,scam,,,,,,,,,
<20250220054824.2B383C077752@c156gu4e.mwprem.net>,scam,,,,,,,,,
<autogen-java-d75a7f40-f648-43ce-b493-8ed999500191@google.com>,malicious,,,,,,,,,
<CAKq3QSTzHmPXNdXK+YKu7sOq2VdEyfeSwepZcoPbEBLTnk4sww@mail.gmail.com>,scam,,,,,,,,,
<174004095027.6828.16828940025231027207@shopboardpro.pl>,phishing,,,,,,,,,
<0fdc23887cb89299bff5bc17e3306a61661f751d@moic.gov.la>,phishing,,,,,,,,,
<CAL13d_-8bUGqL4frzKGaMzXAwheu3=CvL1bd7Zyhy5CySfAm0w@mail.gmail.com>,scam,,,,,,,,,
<9be6f9bc-7a66-4df8-b071-091d4bf60031@mastergunfighter.com>,phishing,,,,,,,,,
<20250220163407818.44672@oaspa.top>,scam,,,,,,,,,
<CAH5TPnXwT80hOokp+SWYOToO631RQPyX+JeTvaue-UQLjHk=VQ@mail.gmail.com>,scam,,,,,,,,,
<1_7r762zF9kVW@boletinesv3.hyperionat.com>,phishing,,,,,,,,,
<1225188090.2575373.1740040185615@connect.xfinity.com>,bec,,,,,,,,,
<5D.36.22125.416E6B76@i-03a0283aea460cf82.mta1vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<ba0f51b3-507e-4370-bc9a-f8fa8ee56233@AMS0EPF000001A0.eurprd05.prod.outlook.com>,scam,,,,,,,,,
<c6a33372a45547b0aa36a65c52814ede@agentebai.ao>,scam,,,,,,,,,
<64-0125ce85-00001bced09d6a02e000-000-20e53799@tsmtpclick.com>,phishing,,,,,,,,,
<FF.3F.17080.7A4E6B76@i-0de4541ffa9d63b93.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<D6.8A.21202.8A4E6B76@i-017269474fa3ad0e4.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<11.D9.53578.6A4E6B76@i-09fb6112115ba15a7.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<TYZPR06MB5298CFF7B7F6BC9E78A9D80E84C42@TYZPR06MB5298.apcprd06.prod.outlook.com>,scam,,,,,,,,,
<CAF407KVTKAgwo0AJnim2E7Ps9sG4WyFO4oRk7o=z6K4T7_KAwA@mail.gmail.com>,scam,,,,,,,,,
<mid-7a6909ad4824415e6e97cdfabe1197d4-1570@style.lifestylerenewal.biz>,phishing,,,,,,,,,
<6fa718d429c9af0107bc5c9b199b3f79@capitaldelcontador.com.mx>,malicious,,,,,,,,,
<5553a441b3ba706834d58a5f4af72a69@bstatsplus.com>,phishing,,,,,,,,,
"<Share-2a4983a1-50d5-b000-bd7c-2ad827e65a92,2a4983a1-50d5-b000-bd7c-2ad827e65a92-387273cb-1dd3-4a1f-b287-e54f93170e8f-f637efb9-7af0-4a82-8bc6-75bdd1ce307a-DispatchToRecipients-PreprocessPayload-SendEmail@odspnotify>",phishing,,,,,,,,,
<d885654ecbdcdcb25592cffbabb9c434@ine.mx>,scam,,,,,,,,,
<7961fc0e3734ca73036e0cd31a8004e2@ine.mx>,scam,,,,,,,,,
<CAPeb48ON+q5pBM1z7gLdWABT8taeyROHhdfpJ+U9aAcmZ=KkvQ@mail.gmail.com>,scam,,,,,,,,,
<174003842141.6828.1812826581421975258@shopboardpro.pl>,phishing,,,,,,,,,
<174003841832.6828.14942757712257287732@shopboardpro.pl>,phishing,,,,,,,,,
<0c1bd5205d3dcd0413d77cb0899e1eab@ine.mx>,scam,,,,,,,,,
<174003801747.6828.3162189548434723403@shopboardpro.pl>,phishing,,,,,,,,,
<2288AA1537344DF6AA192D562175406F@christian>,malicious,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAOu9c+wkFdBKgdD906M39iPCgAAAEAAAAGO/WiXPdVlMuOWW4wX1DZABAAAAAA==@apeconsulting.co.za>,phishing,,,,,,,,,
<4E.AF.20039.AEDD6B76@i-00bc2890bd0a1d05e.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<3C.45.52162.7EDD6B76@i-0e69f258622554d3f.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<59.3F.20039.6EDD6B76@i-00bc2890bd0a1d05e.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<55.6E.53578.9EDD6B76@i-09fb6112115ba15a7.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<D3.E0.33872.5EDD6B76@i-0dbf67fc299b2f23f.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<A2.26.44856.3EDD6B76@i-07f3e7082e2a67855.mta3vrest.sd.prd.sparkpost>,phishing,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAOu9c+wkFdBKgdD906M39iPCgAAAEAAAAEQaOgUXEQhCnGbGeG20EasBAAAAAA==@apeconsulting.co.za>,phishing,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAOu9c+wkFdBKgdD906M39iPCgAAAEAAAAEQaOgUXEQhCnGbGeG20EasBAAAAAA==@apeconsulting.co.za>,phishing,,,,,,,,,
<2ead52c2-ab1c-4a40-a43c-f87299827938@MAIL.ulg.rmp.local>,scam,,,,,,,,,
<a3155158-bc8f-48d9-8a25-f0d93b5827e7@iccivil.com>,bec,,,,,,,,,
<CAF4F3LJ_k3ki3dr0SqY8wUD_tfnZ3DEoXDeF=-WQtbEMtz4C9A@mail.gmail.com>,scam,,,,,,,,,
<174003673111.7.8877177851522610673@smtpgw.close.com>,scam,,,,,,,,,
<CAHUuv-jSt7kW+FkLwX=mOygu5ZgOqjvB+1f_b2tPcx2QsbzpoQ@mail.gmail.com>,scam,,,,,,,,,
<20250219233427.0F356ED8DB8843FF@cpf-solutionconsult.com>,malicious,,,,,,,,,
<9b2b825b-88f4-4233-9e95-b454ef026db1@alibaba.com>,scam,,,,,,,,,
<SEZPR01MB515247CA72B5DF07CEAED6E0C1C42@SEZPR01MB5152.apcprd01.prod.exchangelabs.com>,scam,,,,,,,,,
<0.0.9.759.1DB836975BCC32C.0@d13c.emsend1.com>,phishing,,,,,,,,,
<0.0.6.D5F.1DB83696F5A1EEE.0@d13c.emsend1.com>,phishing,,,,,,,,,
<CALkLLmP+Pf-=xdf0mU0fvoiW4wZXfRehcvW1YmTFOPjxYyB4cg@mail.gmail.com>,scam,,,,,,,,,
<80672e8571b59f9152f8b11af94d6748b6b4f9@infoprosys.co.in>,phishing,,,,,,,,,
<CAM8mcem0pfaN-4JqA8ObSO0Ynv0WahQkMRF=Xre91n+JZo+v+Q@mail.gmail.com>,scam,,,,,,,,,
<2331d8e5136301d32bd6e88676301c0b@consix.com.br>,scam,,,,,,,,,
<mid-5872b3c3dbe16569f1f54a3c972f9db9-1522@rail.railsempire.com>,phishing,,,,,,,,,
<b63ec901-25c6-41b3-b080-35dd9fdb5c93@DB5PEPF00014B95.eurprd02.prod.outlook.com>,scam,,,,,,,,,
<2196bfebd16ecec8f83e3ad859657b82@consix.com.br>,scam,,,,,,,,,
<7dc79ff4abc7180d151760049c04b79a@consix.com.br>,scam,,,,,,,,,
<65843982350563190230467@win97020>,scam,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAGdkVDpvfBFPsavnaDEyfM3CgAAAEAAAAMkoYAAA5itMv+FgDzvbOtsBAAAAAA==@ybltime.com>,scam,,,,,,,,,
<N2ODO9T7GPU4.PVS8H5JYFHE21@pd0sdwk001s7w>,malicious,,,,,,,,,
