Message ID,Verdict,,,,,,,,,,,,,,,
<CAO0YqGZv3vsJwSZ=_ipovSVYOrhMNp6j5sydf10sRfZGvfh5JQ@mail.gmail.com>,bec,,,,,,,,,,,,,,,
<96vf_000000000000000000000000000000000000000000000SQYHKM00M861zo1oT8mXQ9CiKsT3aw@sfdc.net>,spam,,,,,,,,,,,,,,,
<60288007dad3ba5904555189986b09b5acaf8575@nsicomm.com>,spam,,,,,,,,,,,,,,,
<05542954-a56b-47bc-9a72-a9ba00df78fd@remotecollabsa.com>,spam,,,,,,,,,,,,,,,
<gXmHt000000000000000000000000000000000000000000000SQYHRI00mP-vjmLrSrSIB2gKIXkl6A@sfdc.net>,spam,,,,,,,,,,,,,,,
<30010842.20250131140444.679cd87c109bb8.22675555@mail19.mcsignup.com>,spam,,,,,,,,,,,,,,,
<WBxgcQolSFK82603.LEon6PfW5Z1VI7kHOzuFX44334683644@hrpayrollsolution.com>,malicious,,,,,,,,,,,,,,,
<20250131135911.7059142fda50c635@gupd.marketgainsupdates.com>,bec,,,,,,,,,,,,,,,
<M2dW1c0fLlC5WRyUj7G7ReoISj13SyWzFcfZsTeY@keynotionevent.hosted.phplist.com>,spam,,,,,,,,,,,,,,,
<21568118.EAAABpiIDsMAAAAAAAAAAABwvwIAAAAAXd0AAAAAAA_8MQBnnNgh@mailjet.com>,spam,,,,,,,,,,,,,,,
<7c2be486.EAAABpiIDr4AAAAAAAAAAABwvwQAAAAAXd0AAAAAAA_8MQBnnNgh@mailjet.com>,spam,,,,,,,,,,,,,,,
<0.0.5A.1C2.1DB73E8D1C8F22A.0@mail155.acems3.com>,spam,,,,,,,,,,,,,,,
<50811814c50673cf7ba775383a01848d@the-takis.com>,spam,,,,,,,,,,,,,,,
<45b302d6-ecbc-46e2-828d-2ab5ace202a4@AMS0EPF000001A9.eurprd05.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<30010842.20250131140149.679cd7cdc47d17.18900391@mail19.mcsignup.com>,spam,,,,,,,,,,,,,,,
<b53b6c5e-0072-497c-9a36-2da8a947e624@iad4s12mta1185.xt.local>,spam,,,,,,,,,,,,,,,
<2dc29025-714f-468f-955e-8ee2df09a662@iad4s13mta828.xt.local>,spam,,,,,,,,,,,,,,,
<auCfP000000000000000000000000000000000000000000000SQYHKL00sPa0wCMlR6ykHxK03l2ZPQ@sfdc.net>,spam,,,,,,,,,,,,,,,
<17a8728f-d3ce-44d4-8a42-8b84486b1c0d@tryezo.com>,spam,,,,,,,,,,,,,,,
<9ee87155-03fb-44ad-b964-8400cd4329f0@atl1s11mta476.xt.local>,spam,,,,,,,,,,,,,,,
<ea10e70c-e543-49a1-85c3-970d4cfed3b5@atl1s11mta476.xt.local>,spam,,,,,,,,,,,,,,,
<h29qv000000000000000000000000000000000000000000000SQYHKO00dqiO9A2NQAy6uU7Cq3lGew@sfdc.net>,spam,,,,,,,,,,,,,,,
<90b8e3fe-859c-4b39-96f8-2526547eb634@atl1s11mta476.xt.local>,spam,,,,,,,,,,,,,,,
<268bbc55-72bc-46e2-9ae3-afebf50f3d83@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<2cb33891-ef01-4d23-aec8-fcaf3e406b14@atl1s11mta475.xt.local>,spam,,,,,,,,,,,,,,,
<3e262ad5-49cb-45d7-9e94-8924c2be4cf8@atl1s11mta476.xt.local>,spam,,,,,,,,,,,,,,,
<33fc1448-f581-4912-81dc-88ffa8d81ce8@atl1s11mta478.xt.local>,spam,,,,,,,,,,,,,,,
<DB8P194MB06131BFFC41365D38A6D0C17C0E82@DB8P194MB0613.EURP194.PROD.OUTLOOK.COM>,spam,,,,,,,,,,,,,,,
<8JAnE000000000000000000000000000000000000000000000SQYHKC00JsLDXuw1T8K9T5GWgqsYBQ@sfdc.net>,spam,,,,,,,,,,,,,,,
<MxjTI000000000000000000000000000000000000000000000SQYHKU00ZEkEQ5-7QfOWJ4-O0vpsgA@sfdc.net>,spam,,,,,,,,,,,,,,,
<b06fcf65-d14d-496f-9621-8ca35772bac4@atl1s11mta409.xt.local>,spam,,,,,,,,,,,,,,,
<_6o1j000000000000000000000000000000000000000000000SQYHKG00GFyMhRQsRqWyVmqjPAYu7w@sfdc.net>,spam,,,,,,,,,,,,,,,
<fc0c4813-5036-4368-a260-a49736e27c41@atl1s11mta409.xt.local>,spam,,,,,,,,,,,,,,,
<K1x1VXoVreSniRfj1pcIQjJjwDeHQxOXAXp1gdhMEM@indnewsfeed.com>,spam,,,,,,,,,,,,,,,
<20250131220027.07045-{13547:20250126134504-13547-47}-0092291@gjb.vip0621.com>,spam,,,,,,,,,,,,,,,
<VI1PR04MB595025ABE519B134D0B9CA4D9DE82@VI1PR04MB5950.eurprd04.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<MJt85000000000000000000000000000000000000000000000SQYHKI00gPMc5WCDRsG2Pl2nMz5CQQ@sfdc.net>,spam,,,,,,,,,,,,,,,
<F6l6HETSrwX5Te5E0uSPmzLRFNSE0EmI53IV0gBs0@indnewsfeed.com>,spam,,,,,,,,,,,,,,,
<9685d9cd.EAAABpiGT30AAAAAAAAAAM8ybIIAAAAAXd0AAAAAAA_8MQBnnNdQ@mailjet.com>,spam,,,,,,,,,,,,,,,
<65373386.EAAABpiGT34AAAAAAAAAAM8ybGgAAAAAXd0AAAAAAA_8MQBnnNdQ@mailjet.com>,spam,,,,,,,,,,,,,,,
<UYWCCWZYZA$UAWBWWUCAAATB@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<41621ea7.EAAABpiGT3wAAAAAAAAAAM8ybFAAAAAAXd0AAAAAAA_8MQBnnNdQ@mailjet.com>,spam,,,,,,,,,,,,,,,
<01000194bca52f3b-de76bfef-40b1-4e2e-984a-5e035ebc24a6-000000@email.amazonses.com>,spam,,,,,,,,,,,,,,,
<eEcOzcA0k3hYXzaGExmR2tvrW8BWYg9ZnqMvt2hoNiM.U1Bt4zMQzGpEhGnvqtOfQKeBPpsXviAuXYQPxD8X4w8@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<20250131215747.42631-{13547:20250126134504-13547-47}-0099274@gjb.vip0621.com>,spam,,,,,,,,,,,,,,,
<929b01db73e8$0cca6800$265f3800$@lvtcert.com>,spam,,,,,,,,,,,,,,,
<0.0.E.3EC.1DB73E7FE4A07EE.57219@mail.46.194.mmsend.com>,spam,,,,,,,,,,,,,,,
<0.0.E.3EC.1DB73E7FE4A07EE.65D1F@mail.46.194.mmsend.com>,spam,,,,,,,,,,,,,,,
<0.0.E.342.1DB73E7FBC8AD54.5D8ED@mail.46.194.mmsend.com>,spam,,,,,,,,,,,,,,,
<mid-2b9f76b3222d190c49295f8489f795d9-2202@home.sanitizehomes.com>,phishing,,,,,,,,,,,,,,,
<60c20870.CAAABphqRCQAAAAAAAAAAM8ybIIAAAAAXd0AAAAAAA_8MQBnnNZb@mailjet.com>,spam,,,,,,,,,,,,,,,
<b725cf1a.CAAABphqRCUAAAAAAAAAAM8ybGgAAAAAXd0AAAAAAA_8MQBnnNZb@mailjet.com>,spam,,,,,,,,,,,,,,,
<19ea40cf.CAAABphqRCMAAAAAAAAAAM8ybFAAAAAAXd0AAAAAAA_8MQBnnNZb@mailjet.com>,spam,,,,,,,,,,,,,,,
<01000194bca43b9a-c188e125-b6b2-46d5-966b-614e23054219-000000@email.amazonses.com>,spam,,,,,,,,,,,,,,,
<20250131135310.5cf6675eb9c74d7c@business2.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,,
<CAD-bHm7DJEh1M7SbEmNTwx6ppYQ4_SyY=DkRC9AmD+OToKmCjg@mail.gmail.com>,scam,,,,,,,,,,,,,,,
<cc0989febb1ac7560babfcc014ef0a61@thedesignlab.info>,spam,,,,,,,,,,,,,,,
<autogen-java-0cf55c10-426c-4c73-8e96-0cca0be70e60@google.com>,phishing,,,,,,,,,,,,,,,
<20250131215137.90542-{13547:20250126134504-13547-47}-0017210@gjb.vip0621.com>,spam,,,,,,,,,,,,,,,
<UZCTTUCAAW$UAWBWWUXZVWXC@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<UCBWYCXVCT$UAWBWWUXZWTTX@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<bWrNwX-k2DE1qr-rqNej@sendersrv.com>,spam,,,,,,,,,,,,,,,
<bWrNwX-A6A3lV9-1oMntQ@sendersrv.com>,spam,,,,,,,,,,,,,,,
<UTXUWBTYVY$UAWBWWUXZUYBA@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<bWrNwX-w0RQ1LJ-2Wxgir@sendersrv.com>,spam,,,,,,,,,,,,,,,
<bWrNwX-lRDGPOV-1O7SJX@sendersrv.com>,spam,,,,,,,,,,,,,,,
<bWrNwX-w0ZWYB8-3yZdfs@sendersrv.com>,spam,,,,,,,,,,,,,,,
<CUZYVWXUA$UAWBWWUXZVATU@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<20250131135111.1A35D53106@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,,
<VTVWXTUVXZ$UAWBWWUXZVTAA@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<20250130212547.9195DC26C09A3722@gmail.com>,spam,,,,,,,,,,,,,,,
<AF.38.10490.FF4DC976@i-0c42a61c4959cc968.mta1vrest.sd.prd.sparkpost>,spam,,,,,,,,,,,,,,,
<CAFdp1Xt_iieei83XUBtUNpiMSbZdExrttA56oWUwV86492ketQ@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<20250131214847.60935-{13547:20250126134504-13547-47}-0045081@gjb.vip0621.com>,spam,,,,,,,,,,,,,,,
<ad66360a-2947-4e6d-a2e8-d0223f81ef9e@mtasv.net>,spam,,,,,,,,,,,,,,,
<bWrNwX-z69Mpgq-2NBhce@sendersrv.com>,spam,,,,,,,,,,,,,,,
<bWrNwX-464X0v6-2FwZVr@sendersrv.com>,spam,,,,,,,,,,,,,,,
<bWrNwX-Pjr4O6w-372n7n@sendersrv.com>,spam,,,,,,,,,,,,,,,
<bWrNwX-6Wz319z-3KRpNJ@sendersrv.com>,spam,,,,,,,,,,,,,,,
<bWrNwX-pZ7y6Qm-5NtiJ@sendersrv.com>,spam,,,,,,,,,,,,,,,
<20250131134830.0769da7a855172a9@mca1.creditformerchants.co.uk>,phishing,,,,,,,,,,,,,,,
<bWrNwX-w0ZWGvr-ElDaI@sendersrv.com>,spam,,,,,,,,,,,,,,,
<20250131134722.c19ce6c95779ecc3@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,,
<AJVCqumMOu55EGbIAFRuNpzdJ4qNbORm7kY1FNyC8@keynotionevent.hosted.phplist.com>,spam,,,,,,,,,,,,,,,
<CAAiCWWngm2nEMncBZOkmDHMkekAOZ_nwmzGeJ0ER6aKAo-weSg@mail.gmail.com>,scam,,,,,,,,,,,,,,,
<8485897700.20250131064715@cis-broadband.com>,spam,,,,,,,,,,,,,,,
<9V2HaiHiLpi_-qHdyIhbLvZNgvfQdia3IQXWkuqUq-g.Z9X6P9z5-DEO_uvMhs21ySQTDdPHwKFpGDGxJ7ELV_4@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<F9621BE9-FE21-4DD4-A8FE-F71CAD70AEA0@gmail.com>,spam,,,,,,,,,,,,,,,
<20241113154435.C2C82C2E3B48065F@grocerymanila.com>,phishing,,,,,,,,,,,,,,,
<20250131134608.CDDE0530F2@mail1.bostonmarketinggroup.com>,phishing,,,,,,,,,,,,,,,
<01000194bc9a8f7a-0eed2e43-8934-4735-a350-d832ce2e1bdb-000000@email.amazonses.com>,spam,,,,,,,,,,,,,,,
<202501311345.50VDjw4H005203@atl4mhob12.registeredsite.com>,scam,,,,,,,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAOnKTK6jULJEqNM0vBSA5OfCgAAAEAAAAFKk2wHRuYlFsgYJugud5UgBAAAAAA==@showmapdynamics.com>,spam,,,,,,,,,,,,,,,
<01000194bc97b0e7-322c5783-4971-4f19-9598-b7456874f648-000000@email.amazonses.com>,spam,,,,,,,,,,,,,,,
<71de7816-2956-4a77-8326-1c839f492db0@mtasv.net>,spam,,,,,,,,,,,,,,,
<CAAGDV7ZhrBZKkBG0BGKOa1ORLT=_VFT0MTeY2yPbkbz=XTZWPA@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<8788a097-ac47-5b74-3343-9dc20570b394@ecom4heroesemail.org>,spam,,,,,,,,,,,,,,,
<2402b73c6ab64dd3020f7e47ee58782a@mta01-27-55.ebulteni.com>,spam,,,,,,,,,,,,,,,
<873fda718510515ad5cf8629e0d4f705ac3551@potentizing.com>,spam,,,,,,,,,,,,,,,
<ae9cba20-3f29-47b6-891d-e491291e2c02@AM4PEPF00025F96.EURPRD83.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<20250131133821.82b6d83f690353a3@business1.theinsurancequoter.com>,phishing,,,,,,,,,,,,,,,
<mid-82fae727d5be8cdbd69cd0f4e7502078-2084@vice.healthcarejobservices.com>,spam,,,,,,,,,,,,,,,
<74367133093@DESKTOP-CC8DEUK>,spam,,,,,,,,,,,,,,,
<885740d9-dc83-4764-a469-b1d4b806fa23@iad4s12mta1105.xt.local>,bec,,,,,,,,,,,,,,,
<679cd1db.050a0220.44775.e9c1@mx.google.com>,spam,,,,,,,,,,,,,,,
<UZBACYVXZW$UAWBWWTYXVYBC@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<9d31b9c6-9840-6bfe-19c6-650dd8feaac1@hp.com>,spam,,,,,,,,,,,,,,,
<2dfe77b38bd942ed8072ef2b23d069a6@hrclasse.com>,spam,,,,,,,,,,,,,,,
<ad520b4c5fcd41ccb863bc59f1c847b4@enka.com>,spam,,,,,,,,,,,,,,,
<b8955112-0c25-2d97-ebb7-b27504a47ec9@hp.com>,spam,,,,,,,,,,,,,,,
<df098ec3-fb79-3b1c-60d7-ef4cb4f9b694@hp.com>,spam,,,,,,,,,,,,,,,
<cm.0024308472550.thgkle.nhuhrttijj.r@cmail20.com>,phishing,,,,,,,,,,,,,,,
<VNPMxmT2y5iAMcJmu_jKpnucNQUB_4ldWyti9Tsoips.Li1AT06x78hGTYJMxhmu65eRpSICUZDDfmFX_tNJhSM@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<SEL0PF9A69E9F7699B8E8D0508DE672ABD2F6E82@SEL0PF9A69E9F76.apcprd01.prod.exchangelabs.com>,spam,,,,,,,,,,,,,,,
<NP5ITggrC2czodpWe6s3hTzJYCZ-KFzJtjRbu4KZMDs.GMVdfh6PWHXYd2nUWCFDr3qpfJEktOPYuMkXmEdf3Tk@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<ZR9V_M4ETQgczXWhWFXM19l61m0bfpoXl03-5ytsDBQ.8R3DWXXGS9rEZKAvDUNRZnzqTFigUDvuf9v78gjwlzA@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<Q-DTtzm46SUzYRkqsKsHvTNDSIvWUzid-zygHcI1lqw.Q5Ek7NWpHXx8ttfmzWd7PR3WOB2F-Aa7uGqYoqpE5C8@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<1513129179.276158.1738330179606.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,,
<1513129179.276158.1738330179606.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,,
<ccXBKjC_c6oC662jMpuMZ4uxCpLP8Y5h1aHjN_Uu-6M.Lj6KAAIUNuNCsXT8SftvOc8cRIXGvBOHwWsFKjwSZuc@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<eQnpJAqt5ovDCJay_-CIXatj_ysnMSdPZupolrQeSnU.lZX3k7vQ5gzL9K5FQjH2pQpIkgHZl6-uBY0bbrdjygE@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<Ptpel7r5R0ZNdLCUwlxCeY6bKEIpMyJqak3lWtPAb88.MsyjEmKIIQMSULRgUg1FedH6aESUP0q7pEokvw5vhwU@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<om1ql93QwIGYQDgOIIeDYRRmPlFx5awy_HeiW1t-GFg.QJrTkbms2tBgivoOCkl3FxYWKKYBKikmby6AncOxkas@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<shkU4QhARM5X5R3e-nDdMb7QyXgxtLPHz5MBKX9CoyU.iynsbS9R1TYY1q-NvN17S8PTYp_-RUTQEnmUKZxvS-g@activebetter.za.com>,spam,,,,,,,,,,,,,,,
<1357697779.275981.1738330111087.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,,
<1357697779.275981.1738330111087.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,,
<CAPi46iFcPr=-vL7YmnkNovBHf9AxxauJjfCb++cx6c439uv_qg@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<CALayhj=e7CT8eUSzQt8id_goPBGfSCQ0koZSErCDdUuUuFkdJQ@mail.gmail.com>,phishing,,,,,,,,,,,,,,,
<881161695.275659.1738330022858.JavaMail.zimbra@raimax.com.br>,scam,,,,,,,,,,,,,,,
<3ed987bd87b9f5e496bdb7afaca12b46@jobrecruitmentagency.co.uk>,spam,,,,,,,,,,,,,,,
<092401db73e3$8f34bc50$ad9e34f0$@itechpm.com>,spam,,,,,,,,,,,,,,,
<69ef1dc6-678f-sl50-4d6e-ab65-ba91d53f08b1@orbitvu.ltd>,spam,,,,,,,,,,,,,,,
<1757846429.204039704.1738329512640.JavaMail.javamailuser@localhost>,spam,,,,,,,,,,,,,,,
<6268b4dae6660401a2f4ab97bb2f8f7c6087f7c5@professional-update.info>,phishing,,,,,,,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAGj/os8E6hREvhnF8SM8VirCgAAAEAAAAFV6yr9GIOpIpDC2dD8Mqw8BAAAAAA==@csiestimations.com>,spam,,,,,,,,,,,,,,,
<XZXATXYYU$UAWBWVCZUAZVW@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAMH/BcuX/axPr7rHFg7+rBXCgAAAEAAAAC7DoRp2PodFu+aIK3L1K0cBAAAAAA==@csi-estimating.net>,spam,,,,,,,,,,,,,,,
<cmukref.4FFAC3292.4A844A1029.CMP386CON403.1.EL2CUI32.RCP2I40287O32.0.0.0.0.0.0.Z.2025013113194056538640287.9118@mail.employeebenefits.co.uk>,spam,,,,,,,,,,,,,,,
<20250131131930.1.AB2B546E5032582F@news.superbru.email>,spam,,,,,,,,,,,,,,,
<20250131131925.1.4EA5EBAE308AEEE2@news.superbru.email>,spam,,,,,,,,,,,,,,,
<CAM3QZDBANbyvje-39VR29t7Ciyev_yDfDs9YL6Y+JNE9U=+9pg@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<CAM3QZDBANbyvje-39VR29t7Ciyev_yDfDs9YL6Y+JNE9U=+9pg@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<CAM3QZDBANbyvje-39VR29t7Ciyev_yDfDs9YL6Y+JNE9U=+9pg@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<20250131131837.1.6E5F9C1AE5AF39C0@news.superbru.email>,spam,,,,,,,,,,,,,,,
<11d601db73d7$74aae000$5e00a000$@jerabo.co.za>,spam,,,,,,,,,,,,,,,
<CAGiwHJPV17JjykTe1CDxGfkOtXZUJB9bZoPDbXv6cTVF6x4snQ@mail.gmail.com>,scam,,,,,,,,,,,,,,,
<20250131131801.1.067DFF2A58750AAF@news.superbru.email>,spam,,,,,,,,,,,,,,,
<autogen-java-19e19d27-7d3f-4ebd-9ccc-920ec843e961@google.com>,phishing,,,,,,,,,,,,,,,
<20250131131725.1.C5129594FC6B65D4@news.superbru.email>,spam,,,,,,,,,,,,,,,
<cmukref.4FFAC3292.4A844A1029.CMP386CON403.1.EL2CUI32.RCP2I16433O32.0.0.0.0.0.0.Z.2025013113171458038616433.3547@mail.employeebenefits.co.uk>,spam,,,,,,,,,,,,,,,
<1cdc01db73e2$64e05c30$2ea11490$@independenttraining.co.za>,spam,,,,,,,,,,,,,,,
<cmukref.4FFAC3292.4A844A1029.CMP386CON403.1.EL2CUI32.RCP2I3660O32.0.0.0.0.0.0.Z.202501311315500493863660.1090@mail.employeebenefits.co.uk>,spam,,,,,,,,,,,,,,,
<31a1995cb0d0d1ad6a49d0e4d37e1dfb@swift.generated>,spam,,,,,,,,,,,,,,,
<mid-871e51fed7154dce296f294619201400-2033@tend.techstrendz23.com>,spam,,,,,,,,,,,,,,,
<a6c7343d15e648ce8a0ee9efe9bf41c3_CAHSF+nwA+VOvWX_CM9TGxn_fd8BC=QXDKize9R_Bh+MfJMxFcw@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<142897903.479341.1738329132777@privateemail.com>,spam,,,,,,,,,,,,,,,
<e93b156e-ad01-4084-aba2-46668ac393f1@iad4s13mta1227.xt.local>,bec,,,,,,,,,,,,,,,
<a6d6a947-30fa-4043-a81e-0a5cf34a58a6@AM2PEPF0001C715.eurprd05.prod.outlook.com>,scam,,,,,,,,,,,,,,,
<173832902376.15.16121437400417138378@60dce8f621bc>,spam,,,,,,,,,,,,,,,
<XYAWTWYAW$UAWBWVCTTTXVC@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<72939167f53dc3d4cb8ed5568241740c11f85167@esgangle.com>,spam,,,,,,,,,,,,,,,
<zcb.3z04b0b1892b4e3162105a2530c991cbdd53e65027696689127091c67373fc913e.12ea7505b54a9c3a.1738329007804@mail11.sender.zcmpin.net>,phishing,,,,,,,,,,,,,,,
<74.45.61704.E4BCC976@i-06500cbab75c54f28.mta1vrest.sd.prd.sparkpost>,phishing,,,,,,,,,,,,,,,
<202501311309.50VD9tdm021571@hertzera.bormc.com>,scam,,,,,,,,,,,,,,,
<74b91c6b38fb5e5ab08d78340ef48a95c7307bb3@apextouringmail.com>,spam,,,,,,,,,,,,,,,
<03674a21b11fa92eaeeb0aedd7fe53f162b5976d@apextouringmail.com>,spam,,,,,,,,,,,,,,,
<!&!AAAAAAAAAAAYAAAAAAAAAAZpr9sztFxHkPB+WkqEnKzCgAAAEAAAAGW0yKI95N1Mqu+qn9sYYaYBAAAAAA==@researchmeeting.org>,spam,,,,,,,,,,,,,,,
<CAOyde8jXpEmLNyK-XpgueweOo8exGNgzJacyGhi8_MvFC4jQVA@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<CAHQPy1bYsp3N-hDQ2K=kTT5NSVQJuhOj2yHg=GxKuDuJc=wPLg@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<182484271642481120123737@DESKTOP-D9L5L4I>,spam,,,,,,,,,,,,,,,
<SI2PR04MB4298ED4DD2AFCA8E2391FAC5C8E82@SI2PR04MB4298.apcprd04.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<mailman.0.1738328051.12048.administracion_postelectras.com.co@postelectras.com.co>,spam,,,,,,,,,,,,,,,
<56698a6012af47329d89bfe4022b8316_CAESoorWH-MBxGSRT04u0D5VJWZ53nezLRhh-56AAzk-d-RqvFA@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<21.C3.49896.EBACC976@i-08d536a452ff7daf9.mta1vrest.sd.prd.sparkpost>,spam,,,,,,,,,,,,,,,
<01000194bc7704a4-c6b91b6f-ebfd-40d5-b6d9-fe0904cce836-000000@email.amazonses.com>,spam,,,,,,,,,,,,,,,
<360fe4e0-a414-454c-8e66-b0fbb61e085e@iad4s12mta1107.xt.local>,spam,,,,,,,,,,,,,,,
<64-012b4221-00001bb551df90c2e000-000-a95ea78@tsmtpclick.com>,spam,,,,,,,,,,,,,,,
<B7DD13D1-3092-412E-A408-E48791B9A1BA@VMI1195962.contaboserver.net>,scam,,,,,,,,,,,,,,,
<aa542c77-ee4d-48ab-bdf0-03ae9090bcd0@iad4s13mta1074.xt.local>,spam,,,,,,,,,,,,,,,
<VCXBWAVVT$UAWBWVBYWWTAB@mail-out.via.act-on.net>,spam,,,,,,,,,,,,,,,
<CAEZm13BYBHnjTW3omnqShTfAR09N5DGz9=Zjm+ghAbTcZMW8Rg@mail.gmail.com>,spam,,,,,,,,,,,,,,,
<e52da2d4.CAAABphcz9cAAAAAAAAAAM26t_wAAAAAXd0AAAAAAA_8MQBnnMm1@mailjet.com>,spam,,,,,,,,,,,,,,,
<32ca65be.CAAABphcz9YAAAAAAAAAAABq9vgAAAAAXd0AAAAAAA_8MQBnnMm1@mailjet.com>,spam,,,,,,,,,,,,,,,
<5bc62a98.CAAABphcz-YAAAAAAAAAANZg2zgAAAAAXd0AAAAAAA_8MQBnnMm1@mailjet.com>,spam,,,,,,,,,,,,,,,
<5f4cb3a6.CAAABphcz-IAAAAAAAAAANX83mcAAAAAXd0AAAAAAA_8MQBnnMm1@mailjet.com>,spam,,,,,,,,,,,,,,,
<ca71298e.CAAABphczpIAAAAAAAAAANBQ-y4AAAAAXd0AAAAAAA_8MQBnnMm1@mailjet.com>,spam,,,,,,,,,,,,,,,
<3d495afb.CAAABphczpEAAAAAAAAAAM26tuUAAAAAXd0AAAAAAA_8MQBnnMm1@mailjet.com>,spam,,,,,,,,,,,,,,,
<1d96eee4.CAAABphczpMAAAAAAAAAANBQ-y8AAAAAXd0AAAAAAA_8MQBnnMm1@mailjet.com>,spam,,,,,,,,,,,,,,,
<b4ce6d09.CAAABphcz94AAAAAAAAAANWicNEAAAAAXd0AAAAAAA_8MQBnnMm1@mailjet.com>,spam,,,,,,,,,,,,,,,
<778734c4.CAAABphcz9QAAAAAAAAAANNfxj4AAAAAXd0AAAAAAA_8MQBnnMm1@mailjet.com>,spam,,,,,,,,,,,,,,,
<sqyetc-0hy2uz-94@sendpulse.me>,spam,,,,,,,,,,,,,,,
<AM8P194MB1642B0A4929527CAF8B56407DDE82@AM8P194MB1642.EURP194.PROD.OUTLOOK.COM>,spam,,,,,,,,,,,,,,,
<nTpky0MnJx2T2GB75Oxsi8Hhoe8uWdmOyt6kz4@indnewsfeed.com>,spam,,,,,,,,,,,,,,,
<sqyesl-0rfa17-ne@sendpulse.me>,spam,,,,,,,,,,,,,,,
<CZQBlnXhdz9wgl86x2yW2PsQtzZa437tNtyETUrEs3E@indnewsfeed.com>,spam,,,,,,,,,,,,,,,
<DB7PR07MB53696AF39B9A817C1EDE888ED9E82@DB7PR07MB5369.eurprd07.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<VI1PR04MB5950F6203ACB7F81D4C79B899DE82@VI1PR04MB5950.eurprd04.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<AM0PR09MB3970D38CEA4FEB3BCFA22F2DFDE82@AM0PR09MB3970.eurprd09.prod.outlook.com>,spam,,,,,,,,,,,,,,,
<20250131125955.1.25FE6140F784DD41@news.superbru.email>,spam,,,,,,,,,,,,,,,
<20250131125920.1.C235345CCD8CDF97@news.superbru.email>,spam,,,,,,,,,,,,,,,
<01000194bc717b20-ca81e53d-2581-4cc0-9e20-558caaae815e-000000@email.amazonses.com>,phishing,,,,,,,,,,,,,,,
<4baf895e.17356.194bc70232a.Webtop.72@btinternet.com>,spam,,,,,,,,,,,,,,,
<01000194bc701558-f980b292-b2d3-4e86-beae-0d692ba4a907-000000@email.amazonses.com>,phishing,,,,,,,,,,,,,,,
<0.0.0.0.1DB73DB9D630416.23360EB@mx5.msg34.net>,spam,,,,,,,,,,,,,,,
<3b5901db73df$772d99a0$6588cce0$@search4research.com>,spam,,,,,,,,,,,,,,,
<3b5401db73df$763ad530$62b07f90$@search4research.com>,spam,,,,,,,,,,,,,,,
<3b0601db73df$6c77bf90$45673eb0$@search4research.com>,spam,,,,,,,,,,,,,,,
<3ade01db73df$64f06920$2ed13b60$@search4research.com>,spam,,,,,,,,,,,,,,,
